Unnamed: 0;val_ids;val_gt_size;dumbpredwtags;dumbpredwtags2;dumbprednotags2;m8;dumbpredwtags3;dumbpredwtags4;dumbpredwtags5;dumbpredwtags6;m6;m4;m2;dumbprednotags3;dumbpredselect2
64;Subj_8_18.png;[64270, 1266];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63257.2, 2278.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63510.4, 2025.6000000000001];[63763.6, 1772.3999999999999];[64016.8, 1519.2];[63754, 1782];[63754, 1782]
226;Subj_8_19.png;[64340, 1196];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63383.2, 2152.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63622.4, 1913.6000000000001];[63861.6, 1674.3999999999999];[64100.8, 1435.2];[63754, 1782];[63754, 1782]
267;Subj_8_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
391;Subj_8_20.png;[64294, 1242];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63300.4, 2235.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63548.8, 1987.2];[63797.2, 1738.8];[64045.6, 1490.3999999999999];[63754, 1782];[63754, 1782]
261;Subj_8_21.png;[64388, 1148];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63469.6, 2066.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63699.2, 1836.8000000000002];[63928.8, 1607.1999999999998];[64158.4, 1377.6];[63754, 1782];[63754, 1782]
191;Subj_8_22.png;[64506, 1030];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63682.0, 1854.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63888.0, 1648.0];[64094.0, 1442.0];[64300.0, 1236.0];[63754, 1782];[63754, 1782]
104;Subj_8_23.png;[64542, 994];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63746.8, 1789.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63945.6, 1590.4];[64144.4, 1391.6];[64343.2, 1192.8];[63754, 1782];[63754, 1782]
90;Subj_8_24.png;[64775, 761];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64166.2, 1369.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64318.4, 1217.6000000000001];[64470.6, 1065.3999999999999];[64622.8, 913.1999999999999];[63754, 1782];[63754, 1782]
197;Subj_8_25.png;[64933, 603];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64450.6, 1085.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64571.2, 964.8000000000001];[64691.8, 844.1999999999999];[64812.4, 723.6];[63754, 1782];[63754, 1782]
246;Subj_8_26.png;[65080, 456];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64715.2, 820.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64806.4, 729.6];[64897.6, 638.4];[64988.8, 547.1999999999999];[63754, 1782];[63754, 1782]
395;Subj_8_27.png;[65173, 363];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64882.6, 653.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64955.2, 580.8000000000001];[65027.8, 508.2];[65100.4, 435.59999999999997];[63754, 1782];[63754, 1782]
238;Subj_8_28.png;[65336, 200];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65176.0, 360.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65216.0, 320.0];[65256.0, 280.0];[65296.0, 240.0];[63754, 1782];[0,0]
401;Subj_8_29.png;[65446, 90];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65374.0, 162.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65392.0, 144.0];[65410.0, 125.99999999999999];[65428.0, 108.0];[63754, 1782];[0,0]
376;Subj_8_3.png;[65491, 45];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65455.0, 81.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65464.0, 72.0];[65473.0, 62.99999999999999];[65482.0, 54.0];[63754, 1782];[0,0]
326;Subj_8_30.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
437;Subj_8_31.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
15;Subj_8_32.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
158;Subj_8_33.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
143;Subj_8_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
21;Subj_8_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
363;Subj_8_4.png;[65338, 198];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65179.6, 356.40000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65219.2, 316.8];[65258.8, 277.2];[65298.4, 237.6];[63754, 1782];[63754, 1782]
272;Subj_8_5.png;[65262, 274];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65042.8, 493.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65097.6, 438.40000000000003];[65152.4, 383.59999999999997];[65207.2, 328.8];[63754, 1782];[63754, 1782]
202;Subj_8_6.png;[65043, 493];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64648.6, 887.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64747.2, 788.8000000000001];[64845.8, 690.1999999999999];[64944.4, 591.6];[63754, 1782];[63754, 1782]
76;Subj_8_7.png;[64840, 696];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64283.2, 1252.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64422.4, 1113.6000000000001];[64561.6, 974.4];[64700.8, 835.1999999999999];[63754, 1782];[63754, 1782]
227;Subj_8_8.png;[64837, 699];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64277.8, 1258.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64417.6, 1118.4];[64557.4, 978.5999999999999];[64697.2, 838.8];[63754, 1782];[63754, 1782]
56;Subj_8_9.png;[64559, 977];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63777.4, 1758.6000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63972.8, 1563.2];[64168.2, 1367.8];[64363.6, 1172.3999999999999];[63754, 1782];[63754, 1782]
12;Subj_9_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
155;Subj_9_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
314;Subj_9_10.png;[64458, 1078];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63595.6, 1940.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63811.2, 1724.8000000000002];[64026.8, 1509.1999999999998];[64242.4, 1293.6];[63754, 1782];[63754, 1782]
455;Subj_9_11.png;[64222, 1314];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63170.8, 2365.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63433.6, 2102.4];[63696.4, 1839.6];[63959.2, 1576.8];[63754, 1782];[63754, 1782]
35;Subj_9_12.png;[64302, 1234];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63314.8, 2221.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63561.6, 1974.4];[63808.4, 1727.6];[64055.2, 1480.8];[63754, 1782];[63754, 1782]
142;Subj_9_13.png;[64306, 1230];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63322.0, 2214.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63568.0, 1968.0];[63814.0, 1722.0];[64060.0, 1476.0];[63754, 1782];[63754, 1782]
132;Subj_9_14.png;[64163, 1373];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63064.6, 2471.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63339.2, 2196.8];[63613.8, 1922.1999999999998];[63888.4, 1647.6];[63754, 1782];[63754, 1782]
41;Subj_9_15.png;[64226, 1310];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63178.0, 2358.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63440.0, 2096.0];[63702.0, 1833.9999999999998];[63964.0, 1572.0];[63754, 1782];[63754, 1782]
444;Subj_9_16.png;[64139, 1397];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63021.4, 2514.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63300.8, 2235.2000000000003];[63580.2, 1955.8];[63859.6, 1676.3999999999999];[63754, 1782];[63754, 1782]
318;Subj_9_17.png;[64242, 1294];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63206.8, 2329.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63465.6, 2070.4];[63724.4, 1811.6];[63983.2, 1552.8];[63754, 1782];[63754, 1782]
465;Subj_9_18.png;[64132, 1404];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63008.8, 2527.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63289.6, 2246.4];[63570.4, 1965.6];[63851.2, 1684.8];[63754, 1782];[63754, 1782]
296;Subj_9_19.png;[64211, 1325];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63151.0, 2385.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63416.0, 2120.0];[63681.0, 1854.9999999999998];[63946.0, 1590.0];[63754, 1782];[63754, 1782]
323;Subj_9_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
14;Subj_9_20.png;[64255, 1281];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63230.2, 2305.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63486.4, 2049.6];[63742.6, 1793.3999999999999];[63998.8, 1537.2];[63754, 1782];[63754, 1782]
157;Subj_9_21.png;[64283, 1253];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63280.6, 2255.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63531.2, 2004.8000000000002];[63781.8, 1754.1999999999998];[64032.4, 1503.6];[63754, 1782];[63754, 1782]
325;Subj_9_22.png;[64351, 1185];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63403.0, 2133.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63640.0, 1896.0];[63877.0, 1659.0];[64114.0, 1422.0];[63754, 1782];[63754, 1782]
436;Subj_9_23.png;[64514, 1022];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63696.4, 1839.6000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63900.8, 1635.2];[64105.2, 1430.8];[64309.6, 1226.3999999999999];[63754, 1782];[63754, 1782]
430;Subj_9_24.png;[64658, 878];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63955.6, 1580.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64131.2, 1404.8000000000002];[64306.8, 1229.1999999999998];[64482.4, 1053.6];[63754, 1782];[63754, 1782]
338;Subj_9_25.png;[64973, 563];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64522.6, 1013.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64635.2, 900.8000000000001];[64747.8, 788.1999999999999];[64860.4, 675.6];[63754, 1782];[63754, 1782]
150;Subj_9_26.png;[65144, 392];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64830.4, 705.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64908.8, 627.2];[64987.2, 548.8];[65065.6, 470.4];[63754, 1782];[63754, 1782]
28;Subj_9_27.png;[65218, 318];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64963.6, 572.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65027.2, 508.8];[65090.8, 445.2];[65154.4, 381.59999999999997];[63754, 1782];[63754, 1782]
171;Subj_9_28.png;[65384, 152];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65262.4, 273.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65292.8, 243.20000000000002];[65323.2, 212.79999999999998];[65353.6, 182.4];[63754, 1782];[63754, 1782]
4;Subj_9_29.png;[65449, 87];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65379.4, 156.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65396.8, 139.20000000000002];[65414.2, 121.8];[65431.6, 104.39999999999999];[63754, 1782];[0,0]
434;Subj_9_3.png;[65331, 205];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65167.0, 369.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65208.0, 328.0];[65249.0, 287.0];[65290.0, 246.0];[63754, 1782];[63754, 1782]
182;Subj_9_30.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
95;Subj_9_31.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
381;Subj_9_32.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
251;Subj_9_33.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
247;Subj_9_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
396;Subj_9_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
427;Subj_9_4.png;[65212, 324];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64952.8, 583.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65017.6, 518.4];[65082.4, 453.59999999999997];[65147.2, 388.8];[63754, 1782];[63754, 1782]
335;Subj_9_5.png;[65053, 483];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64666.6, 869.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64763.2, 772.8000000000001];[64859.8, 676.1999999999999];[64956.4, 579.6];[63754, 1782];[63754, 1782]
149;Subj_9_6.png;[65027, 509];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64619.8, 916.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64721.6, 814.4000000000001];[64823.4, 712.5999999999999];[64925.2, 610.8];[63754, 1782];[63754, 1782]
27;Subj_9_7.png;[64718, 818];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64063.6, 1472.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64227.2, 1308.8000000000002];[64390.8, 1145.1999999999998];[64554.4, 981.5999999999999];[63754, 1782];[63754, 1782]
170;Subj_9_8.png;[64630, 906];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63905.2, 1630.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64086.4, 1449.6000000000001];[64267.6, 1268.3999999999999];[64448.8, 1087.2];[63754, 1782];[63754, 1782]
3;Subj_9_9.png;[64565, 971];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63788.2, 1747.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63982.4, 1553.6000000000001];[64176.6, 1359.3999999999999];[64370.8, 1165.2];[63754, 1782];[63754, 1782]
