Unnamed: 0,val_ids,val_diff,val_squared_diff,val_gt_size,val_pred_size,reldiff,reldiffsim,predsizewtags,dumbpredwtags,dumbpredwtags2
758,Case26_13.nii,"[141599.4375, 5856.9228515625]",13617893.0,"[141599.0, 5857.0]","[0.4436386227607727, 0.0769750103354454]",1.0,1.0,"[147455.92302498966, 0.0769750103354454]","[140225, 8000]","[147018.0, 4372.0]"
767,Case26_14.nii,"[141338.4375, 6117.939453125]",14327834.0,"[141338.0, 6118.0]","[0.4430866837501526, 0.060490939766168594]",1.0,1.0,"[147455.93950906023, 0.060490939766168594]","[140225, 8000]","[147018.0, 4372.0]"
594,Case26_15.nii,"[141635.453125, 5820.95458984375]",27037292.0,"[141635.0, 5821.0]","[0.4554610848426819, 0.045425187796354294]",1.0,1.0,"[147455.9545748122, 0.045425187796354294]","[140225, 8000]","[147018.0, 4372.0]"
290,Case26_16.nii,"[142991.453125, 4464.93408203125]",32551104.0,"[142991.0, 4465.0]","[0.4513552486896515, 0.065684475004673]",1.0,1.0,"[147455.934315525, 0.065684475004673]","[140225, 8000]","[147018.0, 4372.0]"
19,Case26_17.nii,"[144371.4375, 3084.939208984375]",23231032.0,"[144371.0, 3085.0]","[0.4414032995700836, 0.060860008001327515]",1.0,1.0,"[147455.939139992, 0.060860008001327515]","[140225, 8000]","[147018.0, 4372.0]"
301,Case26_18.nii,"[144624.4375, 2831.94140625]",12206459.0,"[144624.0, 2832.0]","[0.44480496644973755, 0.058508604764938354]",1.0,1.0,"[147455.94149139524, 0.058508604764938354]","[140225, 8000]","[147018.0, 4372.0]"
8,Case26_19.nii,"[146644.4375, 811.9434204101562]",22813146.0,"[146644.0, 812.0]","[0.44053369760513306, 0.05660645663738251]",0.9999,0.9999,"[147455.94339354336, 0.05660645663738251]","[140225, 8000]","[147018.0, 4372.0]"
498,Case26_2.nii,"[147456.46875, 0.05516406521201134]",10771362.0,"[147456.0, 0.0]","[0.46871185302734375, 0.05516406521201134]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
580,Case26_20.nii,"[147018.4375, 437.9386901855469]",5872783.5,"[147018.0, 438.0]","[0.4451827108860016, 0.06129723787307739]",0.9999,0.9999,"[147455.93870276213, 0.06129723787307739]","[140225, 8000]","[147018.0, 4372.0]"
778,Case26_21.nii,"[147456.4375, 0.062414832413196564]",42378880.0,"[147456.0, 0.0]","[0.4306456744670868, 0.062414832413196564]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
55,Case26_22.nii,"[147456.453125, 0.04932894557714462]",11641519.0,"[147456.0, 0.0]","[0.4493836462497711, 0.04932894557714462]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
665,Case26_3.nii,"[147456.453125, 0.0658850148320198]",10418466.0,"[147456.0, 0.0]","[0.45974549651145935, 0.0658850148320198]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
689,Case26_4.nii,"[147456.46875, 0.060263585299253464]",48567564.0,"[147456.0, 0.0]","[0.4677366018295288, 0.060263585299253464]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
490,Case26_5.nii,"[146300.46875, 1155.93701171875]",30915616.0,"[146300.0, 1156.0]","[0.47389113903045654, 0.06297361105680466]",0.9999,0.9999,"[147455.93702638894, 0.06297361105680466]","[140225, 8000]","[147018.0, 4372.0]"
397,Case26_6.nii,"[145235.46875, 2220.952392578125]",2372655.0,"[145235.0, 2221.0]","[0.4675084948539734, 0.047629691660404205]",1.0,1.0,"[147455.95237030834, 0.047629691660404205]","[140225, 8000]","[147018.0, 4372.0]"
147,Case26_7.nii,"[144128.484375, 3327.94580078125]",2768805.75,"[144128.0, 3328.0]","[0.480672150850296, 0.05415571108460426]",1.0,1.0,"[147455.94584428892, 0.05415571108460426]","[140225, 8000]","[147018.0, 4372.0]"
412,Case26_8.nii,"[143258.46875, 4197.9482421875]",55299148.0,"[143258.0, 4198.0]","[0.46892696619033813, 0.05193278566002846]",1.0,1.0,"[147455.94806721434, 0.05193278566002846]","[140225, 8000]","[147018.0, 4372.0]"
129,Case26_9.nii,"[142176.46875, 5279.9453125]",6969455.5,"[142176.0, 5280.0]","[0.46189403533935547, 0.05450468510389328]",1.0,1.0,"[147455.9454953149, 0.05450468510389328]","[140225, 8000]","[147018.0, 4372.0]"
39,Case27_0.nii,"[147456.453125, 0.06807855516672134]",16879544.0,"[147456.0, 0.0]","[0.4532947242259979, 0.06807855516672134]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
288,Case27_1.nii,"[147456.453125, 0.07106505334377289]",32551104.0,"[147456.0, 0.0]","[0.45938000082969666, 0.07106505334377289]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
704,Case27_10.nii,"[142717.4375, 4738.93603515625]",7962824.5,"[142717.0, 4739.0]","[0.42985332012176514, 0.06401827186346054]",1.0,1.0,"[147455.93598172814, 0.06401827186346054]","[140225, 8000]","[147018.0, 4372.0]"
458,Case27_11.nii,"[142395.4375, 5060.93359375]",12158304.0,"[142395.0, 5061.0]","[0.4407820403575897, 0.0663720890879631]",1.0,1.0,"[147455.9336279109, 0.0663720890879631]","[140225, 8000]","[147018.0, 4372.0]"
354,Case27_12.nii,"[142577.4375, 4878.93212890625]",9177663.0,"[142577.0, 4879.0]","[0.4317585825920105, 0.06797448545694351]",1.0,1.0,"[147455.93202551454, 0.06797448545694351]","[140225, 8000]","[147018.0, 4372.0]"
167,Case27_13.nii,"[142645.421875, 4810.931640625]",5786266.0,"[142645.0, 4811.0]","[0.42955654859542847, 0.06831978261470795]",1.0,1.0,"[147455.93168021739, 0.06831978261470795]","[140225, 8000]","[147018.0, 4372.0]"
183,Case27_14.nii,"[142836.453125, 4619.92138671875]",8577510.0,"[142836.0, 4620.0]","[0.4471184313297272, 0.07858481258153915]",1.0,1.0,"[147455.92141518742, 0.07858481258153915]","[140225, 8000]","[147018.0, 4372.0]"
346,Case27_15.nii,"[143655.421875, 3800.92919921875]",16504741.0,"[143655.0, 3801.0]","[0.4290444552898407, 0.07073505967855453]",1.0,1.0,"[147455.92926494032, 0.07073505967855453]","[140225, 8000]","[147018.0, 4372.0]"
471,Case27_16.nii,"[144170.4375, 3285.94189453125]",10217720.0,"[144170.0, 3286.0]","[0.44222092628479004, 0.05803191289305687]",1.0,1.0,"[147455.9419680871, 0.05803191289305687]","[140225, 8000]","[147018.0, 4372.0]"
696,Case27_17.nii,"[145465.453125, 1990.9180908203125]",1397050.75,"[145465.0, 1991.0]","[0.4543587267398834, 0.08193052560091019]",1.0,1.0,"[147455.9180694744, 0.08193052560091019]","[140225, 8000]","[147018.0, 4372.0]"
440,Case27_18.nii,"[147456.4375, 0.06332386285066605]",926346.5625,"[147456.0, 0.0]","[0.4360537528991699, 0.06332386285066605]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
729,Case27_19.nii,"[147456.4375, 0.07597651332616806]",0.0062,"[147456.0, 0.0]","[0.44230592250823975, 0.07597651332616806]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
613,Case27_2.nii,"[147456.4375, 0.06924715638160706]",35332676.0,"[147456.0, 0.0]","[0.444853276014328, 0.06924715638160706]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
396,Case27_20.nii,"[147456.453125, 0.058802247047424316]",2372655.0,"[147456.0, 0.0]","[0.455748587846756, 0.058802247047424316]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
146,Case27_21.nii,"[147456.453125, 0.06735441833734512]",2768805.75,"[147456.0, 0.0]","[0.44688674807548523, 0.06735441833734512]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
685,Case27_22.nii,"[147456.4375, 0.048585012555122375]",10534884.0,"[147456.0, 0.0]","[0.4310652017593384, 0.048585012555122375]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
764,Case27_3.nii,"[147456.4375, 0.07403875142335892]",14327834.0,"[147456.0, 0.0]","[0.4411787688732147, 0.07403875142335892]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
772,Case27_4.nii,"[147456.453125, 0.06517697125673294]",47832864.0,"[147456.0, 0.0]","[0.4566267132759094, 0.06517697125673294]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
598,Case27_5.nii,"[147456.453125, 0.05735311657190323]",21333676.0,"[147456.0, 0.0]","[0.4498034715652466, 0.05735311657190323]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
296,Case27_6.nii,"[146297.453125, 1158.9368896484375]",42335244.0,"[146297.0, 1159.0]","[0.4541418254375458, 0.06315843760967255]",0.9999,0.9999,"[147455.9368415624, 0.06315843760967255]","[140225, 8000]","[147018.0, 4372.0]"
24,Case27_7.nii,"[145536.4375, 1919.936767578125]",32395756.0,"[145536.0, 1920.0]","[0.4421936571598053, 0.06328203529119492]",1.0,1.0,"[147455.9367179647, 0.06328203529119492]","[140225, 8000]","[147018.0, 4372.0]"
304,Case27_8.nii,"[144429.453125, 3026.941650390625]",14355750.0,"[144429.0, 3027.0]","[0.4487836956977844, 0.05840916559100151]",1.0,1.0,"[147455.9415908344, 0.05840916559100151]","[140225, 8000]","[147018.0, 4372.0]"
13,Case27_9.nii,"[143577.453125, 3878.92822265625]",9115996.0,"[143577.0, 3879.0]","[0.44679149985313416, 0.0717289075255394]",1.0,1.0,"[147455.92827109247, 0.0717289075255394]","[140225, 8000]","[147018.0, 4372.0]"
337,Case28_0.nii,"[147456.46875, 0.04162854328751564]",3399615.75,"[147456.0, 0.0]","[0.4752568304538727, 0.04162854328751564]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
200,Case28_1.nii,"[147456.46875, 0.055284544825553894]",1991281.25,"[147456.0, 0.0]","[0.4744459092617035, 0.055284544825553894]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
806,Case28_10.nii,"[142180.46875, 5275.9443359375]",19310940.0,"[142180.0, 5276.0]","[0.46119654178619385, 0.05557388439774513]",1.0,1.0,"[147455.9444261156, 0.05557388439774513]","[140225, 8000]","[147018.0, 4372.0]"
551,Case28_11.nii,"[141691.46875, 5764.953125]",13383642.0,"[141691.0, 5765.0]","[0.46304944157600403, 0.046817369759082794]",1.0,1.0,"[147455.95318263024, 0.046817369759082794]","[140225, 8000]","[147018.0, 4372.0]"
219,Case28_12.nii,"[141342.46875, 6113.93798828125]",25109312.0,"[141342.0, 6114.0]","[0.4673362672328949, 0.061836905777454376]",1.0,1.0,"[147455.93816309422, 0.061836905777454376]","[140225, 8000]","[147018.0, 4372.0]"
91,Case28_13.nii,"[141500.453125, 5955.9462890625]",18659136.0,"[141500.0, 5956.0]","[0.46024683117866516, 0.053829312324523926]",1.0,1.0,"[147455.94617068768, 0.053829312324523926]","[140225, 8000]","[147018.0, 4372.0]"
84,Case28_14.nii,"[141597.4375, 5858.95458984375]",8717231.0,"[141597.0, 5859.0]","[0.4413321018218994, 0.045327357947826385]",1.0,1.0,"[147455.95467264205, 0.045327357947826385]","[140225, 8000]","[147018.0, 4372.0]"
242,Case28_15.nii,"[143595.453125, 3860.945068359375]",30001748.0,"[143595.0, 3861.0]","[0.46053481101989746, 0.054875217378139496]",1.0,1.0,"[147455.94512478262, 0.054875217378139496]","[140225, 8000]","[147018.0, 4372.0]"
545,Case28_16.nii,"[144205.453125, 3250.946533203125]",31108612.0,"[144205.0, 3251.0]","[0.44672927260398865, 0.05335131287574768]",1.0,1.0,"[147455.94664868712, 0.05335131287574768]","[140225, 8000]","[147018.0, 4372.0]"
828,Case28_17.nii,"[144914.46875, 2541.9423828125]",31307488.0,"[144914.0, 2542.0]","[0.463084876537323, 0.057706184685230255]",1.0,1.0,"[147455.94229381531, 0.057706184685230255]","[140225, 8000]","[147018.0, 4372.0]"
588,Case28_18.nii,"[146102.453125, 1353.9345703125]",4652464.0,"[146102.0, 1354.0]","[0.4460224211215973, 0.06540978699922562]",1.0,1.0,"[147455.934590213, 0.06540978699922562]","[140225, 8000]","[147018.0, 4372.0]"
787,Case28_19.nii,"[147456.4375, 0.047281064093112946]",27178316.0,"[147456.0, 0.0]","[0.43702518939971924, 0.047281064093112946]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
730,Case28_2.nii,"[147456.46875, 0.06747052073478699]",0.0062,"[147456.0, 0.0]","[0.46783071756362915, 0.06747052073478699]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
307,Case28_20.nii,"[147456.4375, 0.05462796613574028]",14355750.0,"[147456.0, 0.0]","[0.4398806393146515, 0.05462796613574028]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
14,Case28_21.nii,"[147456.453125, 0.06298571825027466]",9115996.0,"[147456.0, 0.0]","[0.44735705852508545, 0.06298571825027466]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
743,Case28_22.nii,"[147456.453125, 0.05020007863640785]",8544821.0,"[147456.0, 0.0]","[0.4466862976551056, 0.05020007863640785]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
441,Case28_3.nii,"[147456.46875, 0.07181235402822495]",926346.5625,"[147456.0, 0.0]","[0.4697955250740051, 0.07181235402822495]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
447,Case28_4.nii,"[147456.46875, 0.06247837096452713]",3027504.75,"[147456.0, 0.0]","[0.46433866024017334, 0.06247837096452713]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
714,Case28_5.nii,"[146592.46875, 863.9327392578125]",186594.9375,"[146592.0, 864.0]","[0.46652132272720337, 0.06724211573600769]",0.9999,0.9999,"[147455.93275788426, 0.06724211573600769]","[140225, 8000]","[147018.0, 4372.0]"
207,Case28_6.nii,"[145522.46875, 1933.9300537109375]",935021.375,"[145522.0, 1934.0]","[0.467471182346344, 0.07000444084405899]",1.0,1.0,"[147455.92999555916, 0.07000444084405899]","[140225, 8000]","[147018.0, 4372.0]"
320,Case28_7.nii,"[144779.46875, 2676.946044921875]",13749070.0,"[144779.0, 2677.0]","[0.46707990765571594, 0.05388546362519264]",1.0,1.0,"[147455.94611453637, 0.05388546362519264]","[140225, 8000]","[147018.0, 4372.0]"
169,Case28_8.nii,"[143782.453125, 3673.947998046875]",34619416.0,"[143782.0, 3674.0]","[0.4600827991962433, 0.05210984870791435]",1.0,1.0,"[147455.9478901513, 0.05210984870791435]","[140225, 8000]","[147018.0, 4372.0]"
356,Case28_9.nii,"[142638.46875, 4817.953125]",29160708.0,"[142638.0, 4818.0]","[0.4698117971420288, 0.04694662243127823]",1.0,1.0,"[147455.95305337757, 0.04694662243127823]","[140225, 8000]","[147018.0, 4372.0]"
231,Case29_0.nii,"[147456.484375, 0.06277859210968018]",17056718.0,"[147456.0, 0.0]","[0.48067042231559753, 0.06277859210968018]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
72,Case29_1.nii,"[147456.453125, 0.07161744683980942]",2658420.75,"[147456.0, 0.0]","[0.45746350288391113, 0.07161744683980942]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
110,Case29_10.nii,"[140731.4375, 6724.94580078125]",73467096.0,"[140731.0, 6725.0]","[0.4447351396083832, 0.053988777101039886]",1.0,1.0,"[147455.9460112229, 0.053988777101039886]","[140225, 8000]","[147018.0, 4372.0]"
423,Case29_11.nii,"[140172.453125, 7283.9375]",70825440.0,"[140172.0, 7284.0]","[0.4467124342918396, 0.062294989824295044]",1.0,1.0,"[147455.93770501018, 0.062294989824295044]","[140225, 8000]","[147018.0, 4372.0]"
516,Case29_12.nii,"[139783.453125, 7672.94580078125]",14718524.0,"[139783.0, 7673.0]","[0.4478769302368164, 0.054275378584861755]",1.0,1.0,"[147455.94572462142, 0.054275378584861755]","[140225, 8000]","[147018.0, 4372.0]"
654,Case29_13.nii,"[139639.453125, 7816.93896484375]",28469522.0,"[139639.0, 7817.0]","[0.45586293935775757, 0.06107480078935623]",1.0,1.0,"[147455.9389251992, 0.06107480078935623]","[140225, 8000]","[147018.0, 4372.0]"
634,Case29_14.nii,"[140029.453125, 7426.94189453125]",63467496.0,"[140029.0, 7427.0]","[0.4508461356163025, 0.05826675146818161]",1.0,1.0,"[147455.94173324853, 0.05826675146818161]","[140225, 8000]","[147018.0, 4372.0]"
524,Case29_15.nii,"[140660.4375, 6795.9423828125]",21824480.0,"[140660.0, 6796.0]","[0.4411528408527374, 0.057719044387340546]",1.0,1.0,"[147455.9422809556, 0.057719044387340546]","[140225, 8000]","[147018.0, 4372.0]"
401,Case29_16.nii,"[142305.453125, 5150.9443359375]",19226708.0,"[142305.0, 5151.0]","[0.4532656967639923, 0.05565953627228737]",1.0,1.0,"[147455.94434046373, 0.05565953627228737]","[140225, 8000]","[147018.0, 4372.0]"
120,Case29_17.nii,"[144807.4375, 2648.952392578125]",26360426.0,"[144807.0, 2649.0]","[0.4309302568435669, 0.04748821258544922]",1.0,1.0,"[147455.9525117874, 0.04748821258544922]","[140225, 8000]","[147018.0, 4372.0]"
384,Case29_18.nii,"[147456.453125, 0.04142436012625694]",9129296.0,"[147456.0, 0.0]","[0.4469558596611023, 0.04142436012625694]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
133,Case29_19.nii,"[147456.4375, 0.05350774899125099]",57394516.0,"[147456.0, 0.0]","[0.4368637204170227, 0.05350774899125099]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
823,Case29_2.nii,"[146862.453125, 593.939208984375]",4381257.5,"[146862.0, 594.0]","[0.4593229293823242, 0.06081176549196243]",0.9999,0.9999,"[147455.9391882345, 0.06081176549196243]","[140225, 8000]","[147018.0, 4372.0]"
432,Case29_20.nii,"[147456.453125, 0.04539785534143448]",63130404.0,"[147456.0, 0.0]","[0.44571787118911743, 0.04539785534143448]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
723,Case29_21.nii,"[147456.4375, 0.053665149956941605]",0.0046,"[147456.0, 0.0]","[0.4437299370765686, 0.053665149956941605]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
192,Case29_22.nii,"[147456.4375, 0.05566785857081413]",0.0067,"[147456.0, 0.0]","[0.43861791491508484, 0.05566785857081413]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
538,Case29_3.nii,"[146441.4375, 1014.9531860351562]",5394426.0,"[146441.0, 1015.0]","[0.4444572925567627, 0.04678647220134735]",1.0,1.0,"[147455.9532135278, 0.04678647220134735]","[140225, 8000]","[147018.0, 4372.0]"
559,Case29_4.nii,"[145664.453125, 1791.935302734375]",2012670.0,"[145664.0, 1792.0]","[0.4512355923652649, 0.06468052417039871]",1.0,1.0,"[147455.93531947583, 0.06468052417039871]","[140225, 8000]","[147018.0, 4372.0]"
815,Case29_5.nii,"[144744.453125, 2711.932373046875]",2571311.25,"[144744.0, 2712.0]","[0.4546436369419098, 0.06767163425683975]",1.0,1.0,"[147455.93232836574, 0.06767163425683975]","[140225, 8000]","[147018.0, 4372.0]"
95,Case29_6.nii,"[144077.453125, 3378.939453125]",3204735.0,"[144077.0, 3379.0]","[0.45472463965415955, 0.060472019016742706]",1.0,1.0,"[147455.93952798098, 0.060472019016742706]","[140225, 8000]","[147018.0, 4372.0]"
224,Case29_7.nii,"[142820.4375, 4635.94384765625]",17570216.0,"[142820.0, 4636.0]","[0.44453537464141846, 0.056123290210962296]",1.0,1.0,"[147455.9438767098, 0.056123290210962296]","[140225, 8000]","[147018.0, 4372.0]"
48,Case29_8.nii,"[142294.453125, 5161.94482421875]",38968680.0,"[142294.0, 5162.0]","[0.45797961950302124, 0.05522971972823143]",1.0,1.0,"[147455.94477028027, 0.05522971972823143]","[140225, 8000]","[147018.0, 4372.0]"
269,Case29_9.nii,"[141546.4375, 5909.951171875]",35269468.0,"[141546.0, 5910.0]","[0.4446277320384979, 0.04860673472285271]",1.0,1.0,"[147455.95139326528, 0.04860673472285271]","[140225, 8000]","[147018.0, 4372.0]"
27,Case30_0.nii,"[147455.953125, 0.41999322175979614]",9064419.0,"[147456.0, 0.0]","[0.04663458466529846, 0.41999322175979614]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
159,Case30_1.nii,"[147455.953125, 0.41326504945755005]",8218061.0,"[147456.0, 0.0]","[0.04380108043551445, 0.41326504945755005]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
312,Case30_10.nii,"[142300.953125, 5155.40869140625]",6644559.5,"[142301.0, 5155.0]","[0.049897655844688416, 0.40856999158859253]",1.0001,1.0001,"[147455.5914300084, 0.40856999158859253]","[140225, 8000]","[147018.0, 4372.0]"
472,Case30_11.nii,"[141575.96875, 5880.39892578125]",11489724.0,"[141576.0, 5880.0]","[0.038854025304317474, 0.39916419982910156]",1.0001,1.0001,"[147455.60083580017, 0.39916419982910156]","[140225, 8000]","[147018.0, 4372.0]"
55,Case30_12.nii,"[141213.953125, 6242.40771484375]",14680705.0,"[141214.0, 6242.0]","[0.04012828692793846, 0.4074770212173462]",1.0001,1.0001,"[147455.59252297878, 0.4074770212173462]","[140225, 8000]","[147018.0, 4372.0]"
124,Case30_13.nii,"[141641.953125, 5814.3984375]",9628383.0,"[141642.0, 5814.0]","[0.04302104562520981, 0.3985176086425781]",1.0001,1.0001,"[147455.60148239136, 0.3985176086425781]","[140225, 8000]","[147018.0, 4372.0]"
136,Case30_14.nii,"[141974.953125, 5481.3955078125]",7511424.0,"[141975.0, 5481.0]","[0.039118364453315735, 0.3953016400337219]",1.0001,1.0001,"[147455.60469835997, 0.3953016400337219]","[140225, 8000]","[147018.0, 4372.0]"
51,Case30_15.nii,"[141278.96875, 6177.41455078125]",10370398.0,"[141279.0, 6177.0]","[0.03605157881975174, 0.41437995433807373]",1.0001,1.0001,"[147455.58562004566, 0.41437995433807373]","[140225, 8000]","[147018.0, 4372.0]"
484,Case30_16.nii,"[144903.96875, 2552.404541015625]",6514769.0,"[144904.0, 2552.0]","[0.036236196756362915, 0.4046628177165985]",1.0002,1.0002,"[147455.59533718228, 0.4046628177165985]","[140225, 8000]","[147018.0, 4372.0]"
309,Case30_17.nii,"[146669.953125, 786.3973999023438]",5906407.5,"[146670.0, 786.0]","[0.04551779478788376, 0.39741793274879456]",1.0005,1.0005,"[147455.60258206725, 0.39741793274879456]","[140225, 8000]","[147018.0, 4372.0]"
460,Case30_18.nii,"[147455.953125, 0.3980465233325958]",6855036.0,"[147456.0, 0.0]","[0.04929720610380173, 0.3980465233325958]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
334,Case30_19.nii,"[147455.96875, 0.4021404981613159]",8578135.0,"[147456.0, 0.0]","[0.03589652478694916, 0.4021404981613159]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
349,Case30_2.nii,"[147455.953125, 0.4141055941581726]",7638315.0,"[147456.0, 0.0]","[0.0475025549530983, 0.4141055941581726]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
14,Case30_20.nii,"[147455.96875, 0.4135310649871826]",1922943.625,"[147456.0, 0.0]","[0.03551367670297623, 0.4135310649871826]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
174,Case30_21.nii,"[147455.953125, 0.4166845977306366]",3294970.0,"[147456.0, 0.0]","[0.03962281346321106, 0.4166845977306366]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
363,Case30_22.nii,"[147455.953125, 0.3975701332092285]",81058.7031,"[147456.0, 0.0]","[0.04737256467342377, 0.3975701332092285]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
